"uid","time","longitude","latitude","speed","accuracy"
"nnziInMDTH","2022-03-12 22:28:12",-77.565741,43.1884596,0,24.397
"nnziInMDTH","2022-03-12 19:40:11",-77.5657265,43.1884859,0,41.968
"nnziInMDTH","2022-03-12 15:21:35",-77.5656959,43.188492,0,32.932
"nnziInMDTH","2022-03-13 11:34:46",-77.5657463,43.1884563,0,20
"nnziInMDTH","2022-03-13 11:46:32",-77.5657492,43.1884502,0,15.206
"nnziInMDTH","2022-03-12 23:48:15",-77.565732,43.1884482,0,24.439
"nnziInMDTH","2022-03-13 20:40:47",-77.6471659,43.1781589,0,20
"nnziInMDTH","2022-03-13 12:27:33",-77.5654757,43.1882742,0.006157757,3.763
"nnziInMDTH","2022-03-13 16:18:50",-77.6471679,43.1781614,0,20
"nnziInMDTH","2022-03-13 16:49:33",-77.6471663,43.1781591,0,20
"nnziInMDTH","2022-03-11 14:37:29",-78.7877328,42.9998497,0,13.829
"nnziInMDTH","2022-03-12 22:00:35",-77.5657451,43.1885038,0,39.89
"nnziInMDTH","2022-03-13 14:06:07",-77.5657396,43.1884613,0,20
"nnziInMDTH","2022-03-12 18:26:47",-77.5656749,43.1885508,0,41.432
"nnziInMDTH","2022-03-13 12:06:34",-77.5657193,43.1885063,0,37.365
"nnziInMDTH","2022-03-11 15:27:21",-78.7924218,43.0057327,0,1899.999
"nnziInMDTH","2022-03-12 19:07:47",-77.5657115,43.1884244,0,30.502
"nnziInMDTH","2022-03-12 20:57:47",-77.5657449,43.1884933,0,40.434
"nnziInMDTH","2022-03-13 22:13:21",-77.6471682,43.1781603,0,20
"nnziInMDTH","2022-03-11 18:53:24",-78.8647444,42.9841184,0,16.958
"nnziInMDTH","2022-03-12 23:23:26",-77.5657026,43.1884895,0,35.436
"nnziInMDTH","2022-03-13 09:56:16",-77.565719,43.1885172,0,47.299
"nnziInMDTH","2022-03-12 14:46:47",-77.5656391,43.1885276,0,41.75
"nnziInMDTH","2022-03-12 22:36:12",-77.565741,43.1884596,0,24.397
"nnziInMDTH","2022-03-11 15:02:33",-78.7862621,43.0014407,0,12.046
"nnziInMDTH","2022-03-13 10:06:46",-77.5656483,43.1884584,0,40.528
"nnziInMDTH","2022-03-12 21:13:47",-77.5657516,43.1884845,0,38.729
"nnziInMDTH","2022-03-11 20:25:51",-78.8647365,42.9840889,0,15.431
"nnziInMDTH","2022-03-14 01:10:28",-78.8647318,42.9841141,0,14.451
"nnziInMDTH","2022-03-12 19:03:13",-77.5581277,43.2047594,0,69.4
"nnziInMDTH","2022-03-11 21:37:11",-78.8647656,42.9840879,0,17.046
"nnziInMDTH","2022-03-13 20:45:48",-77.6471659,43.1781589,0,20
"nnziInMDTH","2022-03-13 23:10:50",-78.3164747,43.0134448,0,2700
"nnziInMDTH","2022-03-12 10:17:31",-78.8647357,42.984114,0,13.756
"nnziInMDTH","2022-03-13 16:38:14",-77.6471689,43.1781606,0,20
"nnziInMDTH","2022-03-14 00:25:28",-78.8647787,42.9841222,0,15.265
"nnziInMDTH","2022-03-12 17:05:30",-77.5656991,43.1885479,0,41.932
"nnziInMDTH","2022-03-12 16:11:21",-77.5657692,43.1884811,0,40.664
"nnziInMDTH","2022-03-13 17:27:40",-77.6471621,43.1781501,0,17.293
"nnziInMDTH","2022-03-12 12:54:16",-77.5657433,43.1884496,0,15.779
"nnziInMDTH","2022-03-13 11:17:13",-77.5656734,43.1885757,0,59.107
"nnziInMDTH","2022-03-13 15:04:56",-77.6471631,43.178157,0,20
"nnziInMDTH","2022-03-12 23:28:36",-77.5657026,43.1884895,0,35.436
"nnziInMDTH","2022-03-12 10:19:37",-78.8647668,42.9840848,0,15.318
"nnziInMDTH","2022-03-13 20:31:57",-77.6471659,43.1781589,0,20
"nnziInMDTH","2022-03-12 17:41:53",-77.5655602,43.1882562,0.8172871,17.443
"nnziInMDTH","2022-03-12 22:59:00",-77.5656707,43.1884967,0,40.468
"nnziInMDTH","2022-03-12 19:50:08",-77.5654358,43.1884337,0,43.244
"nnziInMDTH","2022-03-12 17:12:08",-77.5658143,43.1884918,0,57.412
"nnziInMDTH","2022-03-12 07:20:17",-78.8647472,42.9840908,0,17.052
"nnziInMDTH","2022-03-13 12:58:59",-77.5657371,43.188454,0,22.119
"nnziInMDTH","2022-03-11 21:20:16",-78.864759,42.9840965,0,17.634
"nnziInMDTH","2022-03-12 21:17:21",-77.5657516,43.1884845,0,38.729
"nnziInMDTH","2022-03-12 19:44:08",-77.5654358,43.1884337,0,43.244
"nnziInMDTH","2022-03-11 21:06:14",-78.8647308,42.9840828,0,16.245
"nnziInMDTH","2022-03-11 20:09:36",-78.8647439,42.9841038,0,16.226
"nnziInMDTH","2022-03-13 21:31:42",-77.6471672,43.1781611,0,20
"nnziInMDTH","2022-03-12 22:16:35",-77.5657451,43.1885038,0,39.89
"nnziInMDTH","2022-03-13 18:37:58",-77.6471671,43.1781641,0,20
"nnziInMDTH","2022-03-12 15:41:47",-77.5655718,43.1884865,0,35.206
"nnziInMDTH","2022-03-12 15:37:42",-77.5655454,43.1884624,0,36.101
"nnziInMDTH","2022-03-13 19:41:07",-77.6471656,43.178158,0,20
"nnziInMDTH","2022-03-12 22:53:25",-77.5656707,43.1884967,0,40.468
"nnziInMDTH","2022-03-13 14:59:59",-77.647165,43.1781576,0,20
"nnziInMDTH","2022-03-12 10:35:25",-78.8648053,42.9841234,0,14.497
"nnziInMDTH","2022-03-12 17:16:08",-77.5658143,43.1884918,0,57.412
"nnziInMDTH","2022-03-13 21:28:58",-77.6471703,43.1781618,0,20
"nnziInMDTH","2022-03-12 19:12:50",-77.5657142,43.188434,0,31.817
"nnziInMDTH","2022-03-12 14:26:36",-77.5657155,43.1884597,0,22.331
"nnziInMDTH","2022-03-11 23:11:09",-78.8647534,42.9840803,0,15.896
"nnziInMDTH","2022-03-12 07:09:09",-78.8647472,42.9840908,0,17.052
"nnziInMDTH","2022-03-13 01:37:22",-77.5657001,43.1884972,0,42.885
"nnziInMDTH","2022-03-11 21:07:11",-78.8647528,42.9840916,0,16.06
"nnziInMDTH","2022-03-13 19:08:13",-77.6471699,43.1781616,0,20
"nnziInMDTH","2022-03-12 13:10:24",-77.5654933,43.1882524,0.08262808,5.896
"nnziInMDTH","2022-03-14 00:39:48",-78.864746,42.9841044,0,15.992
"nnziInMDTH","2022-03-12 00:06:16",-78.8647308,42.9840847,0,16.456
"nnziInMDTH","2022-03-13 22:08:50",-77.6471682,43.1781603,0,20
"nnziInMDTH","2022-03-11 14:37:11",-78.7879029,42.9997973,0,14.087
"nnziInMDTH","2022-03-13 10:16:46",-77.5656483,43.1884584,0,40.528
"nnziInMDTH","2022-03-11 19:24:36",-78.8647442,42.9841118,0,16.592
"nnziInMDTH","2022-03-12 14:30:12",-77.5657155,43.1884597,0,22.331
"nnziInMDTH","2022-03-14 00:49:48",-78.864746,42.9841044,0,15.992
"nnziInMDTH","2022-03-11 17:39:36",-78.8647659,42.9841148,0,15.593
"nnziInMDTH","2022-03-12 09:05:19",-78.8647366,42.9840888,0,16.079
"nnziInMDTH","2022-03-13 20:10:30",-77.6471673,43.1781603,0,20
"nnziInMDTH","2022-03-11 18:09:36",-78.8647531,42.9840962,0,15.03
"nnziInMDTH","2022-03-11 14:16:31",-78.7882897,43.0003521,0,15.087
"nnziInMDTH","2022-03-12 14:58:01",-77.56557,43.1884589,0,37.081
"nnziInMDTH","2022-03-12 15:26:20",-77.5655454,43.1884624,0,36.101
"nnziInMDTH","2022-03-13 22:03:33",-77.6471682,43.1781603,0,20
"nnziInMDTH","2022-03-13 09:49:41",-77.5657438,43.1884656,0,20.937
"nnziInMDTH","2022-03-11 22:06:15",-78.8647704,42.9841094,0,15.803
"nnziInMDTH","2022-03-13 21:05:57",-77.6471653,43.1781587,0.024894176,20
"nnziInMDTH","2022-03-13 22:01:30",-77.6471682,43.1781603,0,20
"nnziInMDTH","2022-03-12 14:54:01",-77.56557,43.1884589,0,37.081
"nnziInMDTH","2022-03-13 14:45:18",-77.6471782,43.1781675,0,68.4
"nnziInMDTH","2022-03-12 16:46:28",-77.5657523,43.1884561,0,30.29
"nnziInMDTH","2022-03-12 15:04:01",-77.56557,43.1884589,0,37.081
"nnziInMDTH","2022-03-12 15:31:49",-77.5655454,43.1884624,0,36.101
"nnziInMDTH","2022-03-13 15:16:32",-77.6471682,43.1781621,0,20
"nnziInMDTH","2022-03-12 12:43:51",-77.5656969,43.1884833,0.2612041,31.824
"nnziInMDTH","2022-03-11 17:16:11",-78.8647617,42.9840876,0,14.867
"nnziInMDTH","2022-03-12 21:50:59",-77.5657125,43.1884808,0,36.81
"nnziInMDTH","2022-03-11 20:35:18",-78.8647484,42.9841016,0,14.535
"nnziInMDTH","2022-03-13 12:31:10",-77.5654757,43.1882742,0.006157757,3.763
"nnziInMDTH","2022-03-11 15:07:11",-78.7863943,43.0010716,0.004190854,15.387
"nnziInMDTH","2022-03-12 09:53:32",-78.8647527,42.9841369,0,14.014
"nnziInMDTH","2022-03-13 23:40:51",-78.8647605,42.9840798,0,17.343
"nnziInMDTH","2022-03-11 14:05:15",-78.7877219,43.000398,0,78.335
"nnziInMDTH","2022-03-12 17:52:50",-77.5657496,43.1884523,0,68.4
"nnziInMDTH","2022-03-14 00:29:00",-78.8647787,42.9841222,0,15.265
"nnziInMDTH","2022-03-12 22:44:12",-77.5657424,43.1884659,0,15.968
"nnziInMDTH","2022-03-13 20:55:48",-77.6471659,43.1781593,0,20
"nnziInMDTH","2022-03-13 18:31:39",-77.6471671,43.1781641,0,20
"nnziInMDTH","2022-03-13 10:14:46",-77.5656483,43.1884584,0,40.528
"nnziInMDTH","2022-03-12 15:11:35",-77.5656959,43.188492,0,32.932
"nnziInMDTH","2022-03-13 13:58:10",-77.5657351,43.1884584,0,22.431
"nnziInMDTH","2022-03-13 13:38:58",-77.5657492,43.1884566,0,20
"nnziInMDTH","2022-03-12 07:50:16",-78.8647304,42.9841064,0,16.179
"nnziInMDTH","2022-03-12 19:46:08",-77.5654358,43.1884337,0,43.244
"nnziInMDTH","2022-03-12 19:42:11",-77.5657265,43.1884859,0,41.968
"nnziInMDTH","2022-03-11 18:51:24",-78.8647444,42.9841184,0,16.958
"nnziInMDTH","2022-03-13 20:59:46",-77.6471694,43.1781613,0,20
"nnziInMDTH","2022-03-12 12:23:33",-77.5655937,43.1885033,1.4033588,64.32
"nnziInMDTH","2022-03-12 16:41:44",-77.5655373,43.1884928,0,40.157
"nnziInMDTH","2022-03-13 09:53:41",-77.5657438,43.1884656,0,20.937
"nnziInMDTH","2022-03-12 09:59:55",-78.8647406,42.9841163,0.09307963,13.185
"nnziInMDTH","2022-03-11 20:50:43",-78.8647664,42.984131,0,17.273
"nnziInMDTH","2022-03-13 12:17:29",-77.5654757,43.1882742,0.006157757,3.763
"nnziInMDTH","2022-03-13 22:01:31",-77.6471682,43.1781603,0,20
"nnziInMDTH","2022-03-13 22:10:50",-77.6471682,43.1781603,0,20
"nnziInMDTH","2022-03-12 22:18:35",-77.5657451,43.1885038,0,39.89
"nnziInMDTH","2022-03-12 17:01:37",-77.5657154,43.1884968,0,28.425
"nnziInMDTH","2022-03-11 14:41:04",-78.7868895,42.9998163,0,16.441
"nnziInMDTH","2022-03-12 15:51:37",-77.5655718,43.1884865,0,35.206
"nnziInMDTH","2022-03-13 15:17:27",-77.6471672,43.1781592,0,20
"nnziInMDTH","2022-03-12 15:06:01",-77.56557,43.1884589,0,37.081
"nnziInMDTH","2022-03-11 16:39:38",-78.8647423,42.9841137,0,13.806
"nnziInMDTH","2022-03-12 22:26:12",-77.565741,43.1884596,0,24.397
"nnziInMDTH","2022-03-11 20:33:20",-78.8647484,42.9841016,0,14.535
"nnziInMDTH","2022-03-14 01:06:57",-78.8647318,42.9841141,0,14.451
"nnziInMDTH","2022-03-12 16:36:49",-77.5655373,43.1884928,0,40.157
"nnziInMDTH","2022-03-11 14:22:09",-78.7882897,43.0003521,0,15.087
"nnziInMDTH","2022-03-13 11:02:33",-77.56573,43.1884994,0,42.968
"nnziInMDTH","2022-03-12 21:43:49",-77.5657125,43.1884808,0,36.81
"nnziInMDTH","2022-03-12 18:03:36",-77.5657496,43.1884523,0,68.4
"nnziInMDTH","2022-03-12 02:05:35",-78.8647354,42.9841157,0,13.727
"nnziInMDTH","2022-03-13 18:33:40",-77.6471671,43.1781641,0,20
"nnziInMDTH","2022-03-13 19:55:47",-77.6471656,43.178158,0,20
"nnziInMDTH","2022-03-11 21:24:19",-78.8647656,42.9840879,0,17.046
"nnziInMDTH","2022-03-13 18:07:58",-77.6471692,43.1781602,0,20
"nnziInMDTH","2022-03-14 00:19:00",-78.8647787,42.9841222,0,15.265
"nnziInMDTH","2022-03-12 23:17:25",-77.5656707,43.1884967,0,40.468
"nnziInMDTH","2022-03-12 21:44:59",-77.5657125,43.1884808,0,36.81
"nnziInMDTH","2022-03-13 17:22:58",-77.6471672,43.1781635,0,20
"nnziInMDTH","2022-03-12 13:26:51",-77.5657381,43.188451,0,27.151
"nnziInMDTH","2022-03-13 22:49:08",-77.9694036,43.0361005,0,1399.999
"nnziInMDTH","2022-03-12 23:13:25",-77.5656707,43.1884967,0,40.468
"nnziInMDTH","2022-03-12 09:50:25",-78.8647527,42.9841369,0,14.014
"nnziInMDTH","2022-03-12 15:15:35",-77.5656959,43.188492,0,32.932
"nnziInMDTH","2022-03-11 15:22:09",-78.7889824,43.001048,0,14.059
"nnziInMDTH","2022-03-11 16:55:12",-78.8647423,42.9841137,0,13.806
"nnziInMDTH","2022-03-12 02:21:49",-78.8647283,42.9841001,0,15.935
"nnziInMDTH","2022-03-12 14:56:24",-77.56557,43.1884589,0,37.081
"nnziInMDTH","2022-03-13 18:17:50",-77.6471692,43.1781602,0,20
"nnziInMDTH","2022-03-12 14:41:52",-77.5657155,43.1884597,0,22.331
"nnziInMDTH","2022-03-12 20:42:09",-77.5657015,43.188461,0,42.558
"nnziInMDTH","2022-03-13 10:04:16",-77.565719,43.1885172,0,47.299
"nnziInMDTH","2022-03-13 17:23:02",-77.6471672,43.1781635,0,20
"nnziInMDTH","2022-03-12 18:35:14",-77.5657436,43.1884545,0,17.289
"nnziInMDTH","2022-03-12 07:35:17",-78.8647304,42.9841064,0,16.179
"nnziInMDTH","2022-03-13 21:55:28",-77.6471642,43.1781586,0,20
"nnziInMDTH","2022-03-13 08:44:27",-77.5657415,43.1884515,0,29.543
"nnziInMDTH","2022-03-13 18:28:09",-77.6471637,43.1781577,0,20
"nnziInMDTH","2022-03-12 02:20:16",-78.8647283,42.9841001,0,15.935
"nnziInMDTH","2022-03-12 20:02:10",-77.5656628,43.1884465,0,41.844
"nnziInMDTH","2022-03-13 09:44:29",-77.5657438,43.1884656,0,20.937
"nnziInMDTH","2022-03-13 17:15:02",-77.6471672,43.1781635,0,20
"nnziInMDTH","2022-03-12 19:36:11",-77.5657265,43.1884859,0,41.968
"nnziInMDTH","2022-03-13 13:55:11",-77.5657351,43.1884584,0,22.431
"nnziInMDTH","2022-03-14 00:35:48",-78.864746,42.9841044,0,15.992
"nnziInMDTH","2022-03-13 11:32:52",-77.5657463,43.1884563,0,20
"nnziInMDTH","2022-03-12 10:08:04",-78.8607819,42.9841967,0,92.9
"nnziInMDTH","2022-03-11 16:38:59",-78.8647423,42.9841137,0,13.806
"nnziInMDTH","2022-03-13 16:32:51",-77.6471689,43.1781606,0,20
"nnziInMDTH","2022-03-12 22:04:35",-77.5657451,43.1885038,0,39.89
"nnziInMDTH","2022-03-12 19:07:20",-77.5657382,43.1884887,0,25.364
"nnziInMDTH","2022-03-12 15:27:49",-77.5655454,43.1884624,0,36.101
"nnziInMDTH","2022-03-13 17:25:02",-77.6471672,43.1781635,0,20
"nnziInMDTH","2022-03-13 13:36:58",-77.5657492,43.1884566,0,20
"nnziInMDTH","2022-03-12 21:34:58",-77.5657125,43.1884808,0,36.81
"nnziInMDTH","2022-03-12 22:14:35",-77.5657451,43.1885038,0,39.89
"nnziInMDTH","2022-03-12 12:53:16",-77.5657433,43.1884496,0,15.779
"nnziInMDTH","2022-03-12 14:40:13",-77.5657155,43.1884597,0,22.331
"nnziInMDTH","2022-03-13 17:53:41",-77.6471699,43.1781616,0,20
"nnziInMDTH","2022-03-12 21:53:24",-77.5656724,43.1885492,0,46.6
"nnziInMDTH","2022-03-14 01:16:57",-78.8647318,42.9841141,0,14.451
"nnziInMDTH","2022-03-12 16:50:39",-77.5653974,43.188261,0.25107524,11.026
"nnziInMDTH","2022-03-12 21:07:21",-77.5657516,43.1884845,0,38.729
"nnziInMDTH","2022-03-11 16:29:22",-78.8647416,42.9841159,0,15.402
"nnziInMDTH","2022-03-11 17:14:11",-78.8647617,42.9840876,0,14.867
"nnziInMDTH","2022-03-12 03:05:41",-78.8647229,42.9841116,0,15.571
"nnziInMDTH","2022-03-13 19:08:30",-77.6471699,43.1781616,0,20
"nnziInMDTH","2022-03-12 13:08:21",-77.5656962,43.1884126,0.01154442,48.977
"nnziInMDTH","2022-03-13 12:37:20",-77.5654165,43.1884275,0,29.179
"nnziInMDTH","2022-03-12 14:20:22",-77.5657577,43.1884466,0,46.033
"nnziInMDTH","2022-03-12 14:24:12",-77.5657155,43.1884597,0,22.331
"nnziInMDTH","2022-03-11 14:30:18",-78.7882851,43.0003703,0,15.718
"nnziInMDTH","2022-03-14 00:55:53",-78.864746,42.9841044,0,15.992
"nnziInMDTH","2022-03-11 15:07:32",-78.7866071,43.0010319,0,14.43
"nnziInMDTH","2022-03-13 11:55:11",-77.5657492,43.1884502,0,15.206
"nnziInMDTH","2022-03-13 13:44:57",-77.5656853,43.1885097,0,36.258
"nnziInMDTH","2022-03-12 17:07:30",-77.5656991,43.1885479,0,41.932
"nnziInMDTH","2022-03-13 12:01:50",-77.5657492,43.1884502,0,15.206
"nnziInMDTH","2022-03-12 13:56:21",-77.565748,43.1884561,0,26.057
"nnziInMDTH","2022-03-13 17:43:47",-77.6471673,43.1781605,0,20
"nnziInMDTH","2022-03-12 11:08:29",-78.8590379,42.9855186,0,33.373
"nnziInMDTH","2022-03-12 12:38:13",-77.5657194,43.188448,0,39.532
"nnziInMDTH","2022-03-13 12:31:33",-77.5654757,43.1882742,0.006157757,3.763
"nnziInMDTH","2022-03-12 23:07:25",-77.5656707,43.1884967,0,40.468
"nnziInMDTH","2022-03-13 16:00:25",-77.6471643,43.1781566,0,20
"nnziInMDTH","2022-03-13 12:25:33",-77.5654757,43.1882742,0.006157757,3.763
"nnziInMDTH","2022-03-13 22:55:50",-78.1149269,43.0173392,0,2599.999
"nnziInMDTH","2022-03-12 21:27:35",-77.5655985,43.1884985,0,43.947
"nnziInMDTH","2022-03-11 14:07:18",-78.7883026,43.0004861,0.058831785,20.966
"nnziInMDTH","2022-03-12 11:24:38",-78.5373224,42.9678521,0,2365
"nnziInMDTH","2022-03-11 15:06:57",-78.7878187,43.0010767,0,899.999
"nnziInMDTH","2022-03-12 16:56:49",-77.5654615,43.1882389,0.42241204,26.131
"nnziInMDTH","2022-03-12 20:43:36",-77.5657015,43.188461,0,42.558
"nnziInMDTH","2022-03-12 22:24:54",-77.5657248,43.1884544,0,27.209
"nnziInMDTH","2022-03-13 21:20:58",-77.6471703,43.1781618,0,20
"nnziInMDTH","2022-03-11 21:54:21",-78.8647704,42.9841094,0,15.803
"nnziInMDTH","2022-03-13 17:12:47",-77.6471672,43.1781635,0,20
"nnziInMDTH","2022-03-13 17:53:35",-77.6471699,43.1781616,0,20
"nnziInMDTH","2022-03-11 14:50:43",-78.7851645,43.0018041,1.6784911,14.742
"nnziInMDTH","2022-03-12 14:14:25",-77.565748,43.1884561,0,26.057
"nnziInMDTH","2022-03-13 14:30:06",-77.575733,43.1966589,0,1600
"nnziInMDTH","2022-03-13 21:43:29",-77.6471672,43.1781611,0,20
"nnziInMDTH","2022-03-13 14:16:51",-77.5657396,43.1884613,0,20
"nnziInMDTH","2022-03-12 14:11:20",-77.565748,43.1884561,0,26.057
"nnziInMDTH","2022-03-12 21:55:24",-77.5656724,43.1885492,0,46.6
"nnziInMDTH","2022-03-13 00:29:38",-77.5656959,43.1884889,0,41.212
"nnziInMDTH","2022-03-13 12:41:48",-77.5654165,43.1884275,0,29.179
"nnziInMDTH","2022-03-12 20:22:19",-77.5657341,43.1884485,0,27.296
"nnziInMDTH","2022-03-13 17:08:28",-77.6471672,43.1781635,0,20
"nnziInMDTH","2022-03-11 16:52:59",-78.8647423,42.9841137,0,13.806
"nnziInMDTH","2022-03-12 17:56:22",-77.5657496,43.1884523,0,68.4
"nnziInMDTH","2022-03-11 21:00:18",-78.8647497,42.9840867,0,16.71
"nnziInMDTH","2022-03-12 23:14:02",-77.5656707,43.1884967,0,40.468
"nnziInMDTH","2022-03-12 15:12:22",-77.5656959,43.188492,0,32.932
"nnziInMDTH","2022-03-12 22:06:35",-77.5657451,43.1885038,0,39.89
"nnziInMDTH","2022-03-12 23:03:25",-77.5656707,43.1884967,0,40.468
"nnziInMDTH","2022-03-13 10:31:11",-77.5657732,43.1885427,0,51.301
"nnziInMDTH","2022-03-12 20:28:47",-77.5657341,43.1884485,0,27.296
"nnziInMDTH","2022-03-13 20:56:46",-77.6471659,43.1781593,0,20
"nnziInMDTH","2022-03-13 10:55:49",-77.56573,43.1884994,0,42.968
"nnziInMDTH","2022-03-12 18:28:40",-77.5656749,43.1885508,0,41.432
"nnziInMDTH","2022-03-13 17:32:16",-77.6471642,43.1781577,0,20
"nnziInMDTH","2022-03-12 22:23:13",-77.5657539,43.1885055,0,38.865
"nnziInMDTH","2022-03-12 15:25:49",-77.5655454,43.1884624,0,36.101
"nnziInMDTH","2022-03-11 16:09:41",-78.8647362,42.9841222,0,13.58
"nnziInMDTH","2022-03-13 10:40:59",-77.5657879,43.1884717,0,38.249
"nnziInMDTH","2022-03-14 00:55:48",-78.864746,42.9841044,0,15.992
"nnziInMDTH","2022-03-13 13:13:12",-77.5657122,43.1884488,0,30.076
"nnziInMDTH","2022-03-11 17:04:11",-78.8647617,42.9840876,0,14.867
"nnziInMDTH","2022-03-12 15:33:49",-77.5655454,43.1884624,0,36.101
"nnziInMDTH","2022-03-12 20:20:57",-77.5657514,43.1884677,0,21.172
"nnziInMDTH","2022-03-12 18:41:26",-77.5657436,43.1884545,0,17.289
"nnziInMDTH","2022-03-13 04:43:47",-77.5657415,43.1884515,0,29.543
"nnziInMDTH","2022-03-13 09:46:10",-77.5657438,43.1884656,0,20.937
"nnziInMDTH","2022-03-12 09:50:52",-78.8647527,42.9841369,0,14.014
"nnziInMDTH","2022-03-12 14:44:13",-77.5657155,43.1884597,0,22.331
"nnziInMDTH","2022-03-13 15:59:59",-77.6471667,43.1781596,0,20
"nnziInMDTH","2022-03-11 20:24:37",-78.8647439,42.9841038,0,16.226
"nnziInMDTH","2022-03-12 16:26:24",-77.5657675,43.1884509,0,24.245
"nnziInMDTH","2022-03-13 17:02:09",-77.6471672,43.1781635,0,20
"nnziInMDTH","2022-03-12 17:11:30",-77.5658143,43.1884918,0,57.412
"nnziInMDTH","2022-03-12 14:36:12",-77.5657155,43.1884597,0,22.331
"nnziInMDTH","2022-03-14 01:28:45",-78.8647612,42.9840997,0,14.826
"nnziInMDTH","2022-03-13 16:07:10",-77.6471679,43.1781614,0,20
"nnziInMDTH","2022-03-12 20:11:53",-77.5657514,43.1884677,0,21.172
"nnziInMDTH","2022-03-13 19:24:13",-77.647166,43.1781585,0,20
"nnziInMDTH","2022-03-13 17:38:04",-77.6471642,43.1781577,0,20
"nnziInMDTH","2022-03-13 15:29:58",-77.6471672,43.1781592,0,20
"nnziInMDTH","2022-03-11 13:53:27",-78.7892351,43.0003165,0,1000
